State,Year,Quarter,Pincode,Transaction_Count,Transaction_Amount
punjab,2023,2,145001,360,538729
punjab,2023,2,141008,323,423619
punjab,2023,2,144003,268,155785
punjab,2023,2,140308,242,352493
punjab,2023,2,141001,226,441686
punjab,2023,2,147001,205,448816
punjab,2023,2,151005,189,255823
punjab,2023,3,143001,902,1230501
punjab,2023,3,140301,504,943175
punjab,2023,3,140603,480,744965
punjab,2023,3,145001,417,587319
punjab,2023,3,141008,326,344064
punjab,2023,3,144003,318,206491
punjab,2023,3,140308,302,483068
punjab,2023,3,151005,237,395322
punjab,2023,3,141001,220,268235
punjab,2023,3,147001,213,371782
punjab,2023,4,143001,681,1299639
punjab,2023,4,140301,530,1108174
punjab,2023,4,140603,457,916636
punjab,2023,4,151005,376,542759
punjab,2023,4,145001,307,624525
punjab,2023,4,140308,292,583359
punjab,2023,4,141008,281,405929
punjab,2023,4,141001,243,402919
punjab,2023,4,151001,208,427553
punjab,2023,4,147001,190,390068
punjab,2024,1,143001,667,1101262
punjab,2024,1,140301,502,933503
punjab,2024,1,140603,415,751445
punjab,2024,1,145001,411,755376
punjab,2024,1,151005,358,588085
punjab,2024,1,141008,326,436149
punjab,2024,1,140308,241,436732
punjab,2024,1,147001,230,448351
punjab,2024,1,141001,214,428998
punjab,2024,1,140307,192,437105
punjab,2024,2,143001,770,1311020
punjab,2024,2,140301,549,1166303
punjab,2024,2,145001,473,794923
punjab,2024,2,140603,472,956589
punjab,2024,2,141008,274,367587
punjab,2024,2,140308,259,448431
punjab,2024,2,151005,242,448543
punjab,2024,2,141001,227,410925
punjab,2024,2,147001,222,474091
punjab,2024,2,140307,189,406609
punjab,2024,3,143001,480,814085
punjab,2024,3,145001,462,840551
punjab,2024,3,140301,444,948086
punjab,2024,3,140603,395,727772
punjab,2024,3,141008,343,479019
punjab,2024,3,141001,272,485226
punjab,2024,3,141007,259,314846
punjab,2024,3,160055,255,382244
punjab,2024,3,141003,250,324016
punjab,2024,3,147001,248,392847
punjab,2024,4,140301,504,1069415
punjab,2024,4,143001,465,916737
punjab,2024,4,140603,452,869564
punjab,2024,4,151004,405,584708
punjab,2024,4,145001,392,768568
punjab,2024,4,141008,375,503568
punjab,2024,4,141007,373,378959
punjab,2024,4,160055,317,582867
punjab,2024,4,141014,305,349705
punjab,2024,4,141001,269,433272
rajasthan,2020,2,302012,172,32400
rajasthan,2020,2,302020,161,27928
rajasthan,2020,2,301019,156,26523
rajasthan,2020,2,302017,139,24091
rajasthan,2020,2,301001,112,22886
rajasthan,2020,2,302022,111,21004
rajasthan,2020,2,302019,110,19067
rajasthan,2020,2,302015,98,17203
rajasthan,2020,2,302033,98,16596
rajasthan,2020,2,302029,95,18322
rajasthan,2020,3,345021,1003,203794
rajasthan,2020,3,302012,449,123677
rajasthan,2020,3,302020,293,75457
rajasthan,2020,3,302017,268,68285
rajasthan,2020,3,302029,256,56623
rajasthan,2020,3,311001,251,61979
rajasthan,2020,3,301001,226,55490
rajasthan,2020,3,302021,215,54634
rajasthan,2020,3,302015,195,49691
rajasthan,2020,3,302018,180,44462
rajasthan,2020,4,302012,291,162983
rajasthan,2020,4,311001,217,65792
rajasthan,2020,4,302020,197,89766
rajasthan,2020,4,302013,171,71033
rajasthan,2020,4,301001,164,71758
rajasthan,2020,4,302017,163,80812
rajasthan,2020,4,302029,155,71568
rajasthan,2020,4,302021,154,86585
rajasthan,2020,4,302015,142,82847
rajasthan,2020,4,332001,140,71175
rajasthan,2021,1,302012,359,183588
rajasthan,2021,1,311001,275,104875
rajasthan,2021,1,302020,257,102338
rajasthan,2021,1,302013,252,85201
rajasthan,2021,1,302029,249,98674
rajasthan,2021,1,332001,226,125759
rajasthan,2021,1,302022,219,78675
rajasthan,2021,1,302015,204,80501
rajasthan,2021,1,301001,204,88518
rajasthan,2021,1,302017,189,83879
rajasthan,2021,2,302012,399,263480
rajasthan,2021,2,332001,280,214117
rajasthan,2021,2,311001,264,176988
rajasthan,2021,2,302020,243,160131
rajasthan,2021,2,302013,241,190931
rajasthan,2021,2,301001,217,171163
rajasthan,2021,2,302029,213,132201
rajasthan,2021,2,302021,201,145693
rajasthan,2021,2,302006,201,189761
rajasthan,2021,2,301019,201,138934
rajasthan,2021,3,302012,413,360214
rajasthan,2021,3,311001,243,140696
rajasthan,2021,3,302020,237,144890
rajasthan,2021,3,301001,236,171137
rajasthan,2021,3,302017,232,157578
rajasthan,2021,3,302021,218,174625
rajasthan,2021,3,332001,208,147159
rajasthan,2021,3,301019,191,169895
rajasthan,2021,3,302029,186,154233
rajasthan,2021,3,302006,184,156594
rajasthan,2021,4,302012,535,664537
rajasthan,2021,4,332001,337,291109
rajasthan,2021,4,302020,322,390572
rajasthan,2021,4,302013,314,321450
rajasthan,2021,4,302029,309,301555
rajasthan,2021,4,302017,280,274945
rajasthan,2021,4,302001,264,214127
rajasthan,2021,4,302016,252,275221
rajasthan,2021,4,302021,242,271233
rajasthan,2021,4,302015,230,220139
rajasthan,2022,1,302012,734,972266
rajasthan,2022,1,332001,478,563429
rajasthan,2022,1,302017,396,444162
rajasthan,2022,1,302020,324,435025
rajasthan,2022,1,302029,311,429653
rajasthan,2022,1,344001,305,344674
rajasthan,2022,1,302006,297,407942
rajasthan,2022,1,302016,287,405949
rajasthan,2022,1,302021,276,389478
rajasthan,2022,1,342006,271,294619
rajasthan,2022,2,302012,707,888678
rajasthan,2022,2,332001,412,474554
rajasthan,2022,2,302020,382,510545
rajasthan,2022,2,302001,357,401107
rajasthan,2022,2,302029,343,520268
rajasthan,2022,2,302013,340,377818
rajasthan,2022,2,302017,331,382114
rajasthan,2022,2,302021,328,415470
rajasthan,2022,2,301019,324,400016
rajasthan,2022,2,334001,309,393228
rajasthan,2022,3,302012,959,1175252
rajasthan,2022,3,302020,600,640710
rajasthan,2022,3,302029,493,629729
rajasthan,2022,3,302015,481,473950
rajasthan,2022,3,302006,469,461881
rajasthan,2022,3,302021,468,489058
rajasthan,2022,3,302013,457,505124
rajasthan,2022,3,301019,457,471719
rajasthan,2022,3,332001,449,553614
rajasthan,2022,3,302017,435,498721
rajasthan,2022,4,302012,1201,1616414
rajasthan,2022,4,302020,731,999841
rajasthan,2022,4,302029,650,841733
rajasthan,2022,4,313001,594,938960
rajasthan,2022,4,302021,590,740337
rajasthan,2022,4,332001,585,855060
rajasthan,2022,4,302013,583,670832
rajasthan,2022,4,302017,583,764287
rajasthan,2022,4,302015,583,725077
rajasthan,2022,4,302001,550,669326
rajasthan,2023,1,302012,1011,1646784
rajasthan,2023,1,302020,724,1145444
rajasthan,2023,1,302017,556,806634
rajasthan,2023,1,302029,546,871204
rajasthan,2023,1,302006,531,672478
rajasthan,2023,1,302021,497,696062
rajasthan,2023,1,302015,487,602311
rajasthan,2023,1,302013,466,741015
rajasthan,2023,1,332001,461,687913
rajasthan,2023,1,302001,457,680492
rajasthan,2023,2,302012,1057,1461334
rajasthan,2023,2,302020,732,1123379
rajasthan,2023,2,302021,601,957097
rajasthan,2023,2,302015,580,721138
rajasthan,2023,2,302013,568,682137
rajasthan,2023,2,302006,557,756898
rajasthan,2023,2,302029,553,738705
rajasthan,2023,2,302017,530,730927
rajasthan,2023,2,332001,507,780115
rajasthan,2023,2,302001,493,710874
rajasthan,2023,3,302012,1219,1860747
rajasthan,2023,3,302020,790,1081738
rajasthan,2023,3,302029,606,901640
rajasthan,2023,3,302017,600,930244
rajasthan,2023,3,302021,576,892097
rajasthan,2023,3,302013,573,708283
rajasthan,2023,3,302015,571,660477
rajasthan,2023,3,332001,568,838064
rajasthan,2023,3,302006,567,693210
rajasthan,2023,3,301019,550,670432
rajasthan,2023,4,302012,1482,2523355
rajasthan,2023,4,302020,1001,1723313
rajasthan,2023,4,302021,723,1384670
rajasthan,2023,4,302017,716,1141732
rajasthan,2023,4,302029,707,1335494
rajasthan,2023,4,313001,702,1254407
rajasthan,2023,4,302013,677,1035494
rajasthan,2023,4,301001,677,1035985
rajasthan,2023,4,302001,664,855504
rajasthan,2023,4,332001,642,1203805
rajasthan,2024,1,302012,1492,2844766
rajasthan,2024,1,302020,938,1758633
rajasthan,2024,1,302029,757,1357042
rajasthan,2024,1,302006,724,1185325
rajasthan,2024,1,301001,702,1220857
rajasthan,2024,1,301019,697,1054228
rajasthan,2024,1,302021,693,1293160
rajasthan,2024,1,302015,688,997717
rajasthan,2024,1,313001,675,1073702
rajasthan,2024,1,332001,670,1416049
rajasthan,2024,2,302012,1540,2600098
rajasthan,2024,2,302020,918,1653873
rajasthan,2024,2,302029,803,1428644
rajasthan,2024,2,302001,746,1161824
rajasthan,2024,2,302017,731,1243534
rajasthan,2024,2,302021,724,1296208
rajasthan,2024,2,302015,716,1168293
rajasthan,2024,2,313001,683,1182371
rajasthan,2024,2,302006,671,1097692
rajasthan,2024,2,332001,656,1236971
rajasthan,2024,3,302012,2189,3390385
rajasthan,2024,3,302020,1194,2022371
rajasthan,2024,3,302017,1024,1726505
rajasthan,2024,3,302029,1011,1754808
rajasthan,2024,3,301001,973,1516137
rajasthan,2024,3,302013,971,1386395
rajasthan,2024,3,302021,953,1552183
rajasthan,2024,3,302001,906,1312334
rajasthan,2024,3,313001,891,1454036
rajasthan,2024,3,332001,866,1414285
rajasthan,2024,4,302012,2259,3828445
rajasthan,2024,4,302029,1295,2108552
rajasthan,2024,4,302020,1287,2184519
rajasthan,2024,4,301001,1159,2006116
rajasthan,2024,4,302017,1131,2020724
rajasthan,2024,4,302013,1095,1812989
rajasthan,2024,4,313001,961,1666546
rajasthan,2024,4,302021,955,1946356
rajasthan,2024,4,332001,849,1521930
rajasthan,2024,4,301019,846,1237866
sikkim,2020,2,737101,4,693
sikkim,2020,2,737102,4,986
sikkim,2020,2,737103,4,744
sikkim,2020,2,737139,2,529
sikkim,2020,2,737126,2,529
sikkim,2020,2,737134,1,231
sikkim,2020,2,737133,1,282
sikkim,2020,2,737135,1,282
sikkim,2020,2,737132,1,231
sikkim,2020,2,737116,1,282
sikkim,2020,3,737101,20,7008
sikkim,2020,3,737102,18,4161
sikkim,2020,3,737132,15,2694
sikkim,2020,3,737136,11,2612
sikkim,2020,3,737134,8,5125
sikkim,2020,3,737135,6,2561
sikkim,2020,3,737126,3,480
sikkim,2020,3,737111,3,1253
sikkim,2020,3,737116,2,697
sikkim,2020,3,737113,2,66
sikkim,2020,4,737132,10,7724
sikkim,2020,4,737120,7,9608
sikkim,2020,4,737134,7,8233
sikkim,2020,4,737101,7,1656
sikkim,2020,4,737106,6,1934
sikkim,2020,4,737103,6,3585
sikkim,2020,4,737126,5,17313
sikkim,2020,4,737135,5,7123
sikkim,2020,4,737111,3,2260
sikkim,2020,4,737113,2,775
sikkim,2021,1,737102,19,14604
sikkim,2021,1,737101,17,14900
sikkim,2021,1,737134,15,11866
sikkim,2021,1,737121,10,13565
sikkim,2021,1,737133,8,7509
sikkim,2021,1,737135,7,9855
sikkim,2021,1,737111,6,1440
sikkim,2021,1,737113,6,5667
sikkim,2021,1,737132,6,7462
sikkim,2021,1,737116,5,9141
sikkim,2021,2,737102,18,21791
sikkim,2021,2,737132,13,22958
sikkim,2021,2,737101,12,27279
sikkim,2021,2,737135,7,5848
sikkim,2021,2,737134,7,7997
sikkim,2021,2,737120,6,8559
sikkim,2021,2,737126,4,2818
sikkim,2021,2,737136,4,1196
sikkim,2021,2,737121,3,2078
sikkim,2021,2,737133,3,8078
sikkim,2021,3,737135,18,12745
sikkim,2021,3,737101,15,30641
sikkim,2021,3,737102,10,10923
sikkim,2021,3,737132,9,5006
sikkim,2021,3,737134,9,11038
sikkim,2021,3,737136,7,17213
sikkim,2021,3,737121,6,1836
sikkim,2021,3,737116,5,6558
sikkim,2021,3,737126,5,378
sikkim,2021,3,737133,4,5884
sikkim,2021,4,737102,31,49179
sikkim,2021,4,737101,29,90182
sikkim,2021,4,737134,18,42207
sikkim,2021,4,737120,12,37329
sikkim,2021,4,737111,12,40222
sikkim,2021,4,737133,11,19562
sikkim,2021,4,737121,11,29883
sikkim,2021,4,737132,9,38192
sikkim,2021,4,737135,9,34027
sikkim,2021,4,737126,9,37199
sikkim,2022,1,737101,60,172245
sikkim,2022,1,737103,25,80321
sikkim,2022,1,737102,21,53534
sikkim,2022,1,737132,19,41922
sikkim,2022,1,737126,17,36511
sikkim,2022,1,737111,15,42104
sikkim,2022,1,737121,13,29476
sikkim,2022,1,737113,9,20308
sikkim,2022,1,737134,9,25694
sikkim,2022,1,737133,9,19264
sikkim,2022,2,737101,28,88553
sikkim,2022,2,737102,23,34120
sikkim,2022,2,737134,16,41352
sikkim,2022,2,737132,14,34741
sikkim,2022,2,737121,14,32774
sikkim,2022,2,737113,13,38277
sikkim,2022,2,737135,9,16477
sikkim,2022,2,737111,8,13858
sikkim,2022,2,737120,7,18691
sikkim,2022,2,737106,6,8408
sikkim,2022,3,737102,49,63214
sikkim,2022,3,737101,39,83667
sikkim,2022,3,737132,28,48470
sikkim,2022,3,737103,17,39977
sikkim,2022,3,737134,17,46535
sikkim,2022,3,737126,15,29772
sikkim,2022,3,737111,13,24426
sikkim,2022,3,737135,13,26499
sikkim,2022,3,737121,11,24955
sikkim,2022,3,737120,10,22575
sikkim,2022,4,737101,52,96887
sikkim,2022,4,737102,47,99152
sikkim,2022,4,737132,30,39191
sikkim,2022,4,737134,27,37929
sikkim,2022,4,737113,24,77802
sikkim,2022,4,737135,23,53797
sikkim,2022,4,737121,17,52782
sikkim,2022,4,737126,16,24477
sikkim,2022,4,737120,14,37682
sikkim,2022,4,737103,10,33268
sikkim,2023,1,737101,38,101511
sikkim,2023,1,737102,34,64754
sikkim,2023,1,737132,28,62023
sikkim,2023,1,737134,22,52414
sikkim,2023,1,737135,18,50862
sikkim,2023,1,737126,17,37613
sikkim,2023,1,737120,14,55434
sikkim,2023,1,737113,13,52913
sikkim,2023,1,737136,11,12289
sikkim,2023,1,737131,10,24787
sikkim,2023,2,737101,53,121203
sikkim,2023,2,737102,40,101834
sikkim,2023,2,737132,30,56609
sikkim,2023,2,737135,26,48202
sikkim,2023,2,737113,20,46761
sikkim,2023,2,737121,14,34447
sikkim,2023,2,737126,14,29968
sikkim,2023,2,737134,12,15302
sikkim,2023,2,737136,8,18898
sikkim,2023,2,737103,7,6085
sikkim,2023,3,737102,49,84286
sikkim,2023,3,737101,42,111266
sikkim,2023,3,737126,24,41765
sikkim,2023,3,737132,19,71469
sikkim,2023,3,737134,16,50727
sikkim,2023,3,737103,15,27253
sikkim,2023,3,737120,11,24506
sikkim,2023,3,737113,10,19654
sikkim,2023,3,737135,9,39345
sikkim,2023,3,737136,8,30865
sikkim,2023,4,737101,51,119245
sikkim,2023,4,737126,34,74800
sikkim,2023,4,737134,34,86706
sikkim,2023,4,737102,32,83068
sikkim,2023,4,737135,26,72666
sikkim,2023,4,737103,22,31632
sikkim,2023,4,737121,20,69180
sikkim,2023,4,737132,18,59924
sikkim,2023,4,737120,18,41817
sikkim,2023,4,737113,13,48709
sikkim,2024,1,737101,74,145519
sikkim,2024,1,737102,52,87276
sikkim,2024,1,737132,44,87691
sikkim,2024,1,737134,37,82683
sikkim,2024,1,737126,31,62275
sikkim,2024,1,737135,25,59980
sikkim,2024,1,737120,21,20994
sikkim,2024,1,737121,18,64728
sikkim,2024,1,737113,17,42565
sikkim,2024,1,737103,17,22663
sikkim,2024,2,737101,137,326361
sikkim,2024,2,737102,88,153474
sikkim,2024,2,737132,68,131613
sikkim,2024,2,737135,58,94123
sikkim,2024,2,737134,49,121779
sikkim,2024,2,737106,34,100289
sikkim,2024,2,737126,33,139538
sikkim,2024,2,737121,33,77075
sikkim,2024,2,737113,30,71584
sikkim,2024,2,737120,29,90780
sikkim,2024,3,737102,68,134391
sikkim,2024,3,737101,55,143528
sikkim,2024,3,737135,47,69172
sikkim,2024,3,737120,40,84752
sikkim,2024,3,737134,37,90084
sikkim,2024,3,737136,31,53119
sikkim,2024,3,737103,24,36017
sikkim,2024,3,737116,24,62998
sikkim,2024,3,737113,20,46188
sikkim,2024,3,737126,19,53005
sikkim,2024,4,737101,94,172470
sikkim,2024,4,737102,78,208432
sikkim,2024,4,737134,70,145015
sikkim,2024,4,737135,50,125435
sikkim,2024,4,737132,38,80859
sikkim,2024,4,737103,37,73872
sikkim,2024,4,737136,32,49447
sikkim,2024,4,737121,29,75012
sikkim,2024,4,737106,28,86028
sikkim,2024,4,737113,27,50608
tamil-nadu,2020,2,600042,93,15991
tamil-nadu,2020,2,600100,88,16576
tamil-nadu,2020,2,600130,67,12302
tamil-nadu,2020,2,641602,66,12195
tamil-nadu,2020,2,600097,66,11065
tamil-nadu,2020,2,600048,65,11507
tamil-nadu,2020,2,600053,65,11798
tamil-nadu,2020,2,600091,63,11290
tamil-nadu,2020,2,600004,63,11853
tamil-nadu,2020,2,600116,61,11351
tamil-nadu,2020,3,641603,120,23382
tamil-nadu,2020,3,635109,89,23075
tamil-nadu,2020,3,641602,75,19448
tamil-nadu,2020,3,600042,71,16304
tamil-nadu,2020,3,641001,66,17361
tamil-nadu,2020,3,635126,63,18533
tamil-nadu,2020,3,600100,62,18028
tamil-nadu,2020,3,600004,59,16245
tamil-nadu,2020,3,600056,55,17597
tamil-nadu,2020,3,600048,55,17691
tamil-nadu,2020,4,641602,124,86533
tamil-nadu,2020,4,635126,113,67790
tamil-nadu,2020,4,635109,108,103109
tamil-nadu,2020,4,600042,93,61351
tamil-nadu,2020,4,600004,93,89647
tamil-nadu,2020,4,600106,93,90375
tamil-nadu,2020,4,600053,84,80277
tamil-nadu,2020,4,602105,83,64133
tamil-nadu,2020,4,600100,77,70511
tamil-nadu,2020,4,600083,72,51352
tamil-nadu,2021,1,600100,153,157286
tamil-nadu,2021,1,635126,150,115034
tamil-nadu,2021,1,641602,129,56436
tamil-nadu,2021,1,635109,118,107987
tamil-nadu,2021,1,600053,117,100861
tamil-nadu,2021,1,602105,113,98291
tamil-nadu,2021,1,600042,113,85095
tamil-nadu,2021,1,600116,112,94762
tamil-nadu,2021,1,600040,109,84450
tamil-nadu,2021,1,600056,104,78058
tamil-nadu,2021,2,600100,161,151891
tamil-nadu,2021,2,635109,150,186299
tamil-nadu,2021,2,602105,149,140294
tamil-nadu,2021,2,600004,137,129026
tamil-nadu,2021,2,635126,134,101092
tamil-nadu,2021,2,600053,121,85305
tamil-nadu,2021,2,600091,120,96093
tamil-nadu,2021,2,641602,118,91618
tamil-nadu,2021,2,600021,116,79942
tamil-nadu,2021,2,600019,115,98053
tamil-nadu,2021,3,641602,275,186708
tamil-nadu,2021,3,600100,226,279951
tamil-nadu,2021,3,635109,217,212254
tamil-nadu,2021,3,635126,199,165032
tamil-nadu,2021,3,600106,198,156947
tamil-nadu,2021,3,600003,190,183593
tamil-nadu,2021,3,600099,183,176463
tamil-nadu,2021,3,600083,172,108550
tamil-nadu,2021,3,600002,172,154620
tamil-nadu,2021,3,600053,166,137477
tamil-nadu,2021,4,641602,469,473016
tamil-nadu,2021,4,635109,356,434613
tamil-nadu,2021,4,600100,308,414373
tamil-nadu,2021,4,635126,298,296847
tamil-nadu,2021,4,600116,268,336374
tamil-nadu,2021,4,600056,258,309987
tamil-nadu,2021,4,641687,249,259491
tamil-nadu,2021,4,600053,246,239244
tamil-nadu,2021,4,600099,243,266689
tamil-nadu,2021,4,600044,227,258828
tamil-nadu,2022,1,600100,528,601074
tamil-nadu,2022,1,635109,511,722009
tamil-nadu,2022,1,600116,478,539482
tamil-nadu,2022,1,641602,475,564081
tamil-nadu,2022,1,600042,421,427746
tamil-nadu,2022,1,600099,404,499440
tamil-nadu,2022,1,600095,384,451542
tamil-nadu,2022,1,600056,362,462493
tamil-nadu,2022,1,600004,360,410225
tamil-nadu,2022,1,635126,359,389526
tamil-nadu,2022,2,600100,631,647439
tamil-nadu,2022,2,600116,463,568695
tamil-nadu,2022,2,635109,445,643625
tamil-nadu,2022,2,600042,431,496998
tamil-nadu,2022,2,635126,398,484303
tamil-nadu,2022,2,641602,384,440095
tamil-nadu,2022,2,600099,374,441077
tamil-nadu,2022,2,600056,370,446024
tamil-nadu,2022,2,600053,363,450269
tamil-nadu,2022,2,600091,360,425933
tamil-nadu,2022,3,600100,812,945525
tamil-nadu,2022,3,641602,672,752419
tamil-nadu,2022,3,600042,596,567625
tamil-nadu,2022,3,600116,568,597985
tamil-nadu,2022,3,635109,546,675932
tamil-nadu,2022,3,600083,529,492326
tamil-nadu,2022,3,635126,527,641095
tamil-nadu,2022,3,600095,474,497702
tamil-nadu,2022,3,600056,457,472659
tamil-nadu,2022,3,600106,457,492680
tamil-nadu,2022,4,641602,1510,1658165
tamil-nadu,2022,4,600100,1347,1507842
tamil-nadu,2022,4,600116,1160,1191707
tamil-nadu,2022,4,641687,979,1017761
tamil-nadu,2022,4,600042,912,948372
tamil-nadu,2022,4,600106,909,889359
tamil-nadu,2022,4,600083,886,844984
tamil-nadu,2022,4,600056,869,865067
tamil-nadu,2022,4,600053,812,834462
tamil-nadu,2022,4,600119,808,1024353
tamil-nadu,2023,1,600100,1180,1420018
tamil-nadu,2023,1,600042,883,873425
tamil-nadu,2023,1,600116,872,942394
tamil-nadu,2023,1,600119,843,974340
tamil-nadu,2023,1,600097,819,879960
tamil-nadu,2023,1,600004,795,817476
tamil-nadu,2023,1,600040,773,865891
tamil-nadu,2023,1,600056,764,925022
tamil-nadu,2023,1,641602,761,919717
tamil-nadu,2023,1,600008,758,764958
tamil-nadu,2023,2,600100,1106,1302940
tamil-nadu,2023,2,600116,789,900693
tamil-nadu,2023,2,600042,760,823745
tamil-nadu,2023,2,641602,741,877824
tamil-nadu,2023,2,600119,732,977233
tamil-nadu,2023,2,600053,691,793684
tamil-nadu,2023,2,600056,670,703047
tamil-nadu,2023,2,600008,660,758858
tamil-nadu,2023,2,635109,641,887234
tamil-nadu,2023,2,600097,622,737176
tamil-nadu,2023,3,600100,1118,1426946
tamil-nadu,2023,3,600116,870,1030947
tamil-nadu,2023,3,635109,869,1211810
tamil-nadu,2023,3,600042,851,792853
tamil-nadu,2023,3,600056,751,817352
tamil-nadu,2023,3,641602,747,861281
tamil-nadu,2023,3,600053,734,797399
tamil-nadu,2023,3,600106,730,751531
tamil-nadu,2023,3,600097,727,856233
tamil-nadu,2023,3,600119,708,835455
tamil-nadu,2023,4,600100,1258,1760781
tamil-nadu,2023,4,641602,963,1162419
tamil-nadu,2023,4,635109,959,1340590
tamil-nadu,2023,4,600116,906,1156523
tamil-nadu,2023,4,600056,808,957436
tamil-nadu,2023,4,600042,798,923967
tamil-nadu,2023,4,600053,780,830299
tamil-nadu,2023,4,600119,761,966224
tamil-nadu,2023,4,635126,715,896617
tamil-nadu,2023,4,600096,703,812417
tamil-nadu,2024,1,600100,1372,1884618
tamil-nadu,2024,1,600116,991,1239624
tamil-nadu,2024,1,600119,952,1312673
tamil-nadu,2024,1,641602,892,1082865
tamil-nadu,2024,1,600042,886,1163488
tamil-nadu,2024,1,600056,861,1119001
tamil-nadu,2024,1,600097,858,1040863
tamil-nadu,2024,1,635109,849,1297176
tamil-nadu,2024,1,600004,824,888930
tamil-nadu,2024,1,600053,796,989269
tamil-nadu,2024,2,600100,1265,1709825
tamil-nadu,2024,2,641602,841,1136644
tamil-nadu,2024,2,635109,835,1281307
tamil-nadu,2024,2,600116,834,1073022
tamil-nadu,2024,2,600119,794,1201671
tamil-nadu,2024,2,600056,789,1087383
tamil-nadu,2024,2,600042,777,963696
tamil-nadu,2024,2,600008,722,885042
tamil-nadu,2024,2,600053,717,998347
tamil-nadu,2024,2,600004,712,919623
tamil-nadu,2024,3,600100,1442,2039148
tamil-nadu,2024,3,600014,1174,1261658
tamil-nadu,2024,3,635109,1104,1812785
tamil-nadu,2024,3,600042,896,1075685
tamil-nadu,2024,3,600097,877,1247560
tamil-nadu,2024,3,600119,876,1183650
tamil-nadu,2024,3,600004,867,1025188
tamil-nadu,2024,3,600116,862,1045789
tamil-nadu,2024,3,600056,849,1166893
tamil-nadu,2024,3,600017,812,909460
tamil-nadu,2024,4,600100,1563,2511148
tamil-nadu,2024,4,600014,1206,1323342
tamil-nadu,2024,4,635109,1158,1697925
tamil-nadu,2024,4,600042,917,1178871
tamil-nadu,2024,4,600091,885,1159520
tamil-nadu,2024,4,600119,872,1188021
tamil-nadu,2024,4,600004,857,1150132
tamil-nadu,2024,4,600052,837,1107470
tamil-nadu,2024,4,600077,829,1121700
tamil-nadu,2024,4,600017,816,946122
telangana,2020,2,500072,760,122394
telangana,2020,2,500018,524,86156
telangana,2020,2,500090,355,58851
telangana,2020,2,500016,350,58054
telangana,2020,2,502032,343,59172
telangana,2020,2,500084,338,53063
telangana,2020,2,500055,333,56452
telangana,2020,2,500008,325,54770
telangana,2020,2,500049,324,54079
telangana,2020,2,500037,318,54881
telangana,2020,3,500072,1103,243812
telangana,2020,3,505001,720,199780
telangana,2020,3,500018,641,134696
telangana,2020,3,502032,498,128525
telangana,2020,3,500050,498,121764
telangana,2020,3,500037,474,102325
telangana,2020,3,500039,467,103357
telangana,2020,3,500090,449,114105
telangana,2020,3,506002,446,94941
telangana,2020,3,500055,446,102654
telangana,2020,4,500072,554,307425
telangana,2020,4,505001,392,174633
telangana,2020,4,500018,332,168924
telangana,2020,4,506002,293,153947
telangana,2020,4,500037,283,116688
telangana,2020,4,500039,279,143882
telangana,2020,4,500070,267,130038
telangana,2020,4,502032,260,180792
telangana,2020,4,500013,258,101988
telangana,2020,4,500055,256,184308
telangana,2021,1,500072,677,374999
telangana,2021,1,505001,575,322142
telangana,2021,1,506002,397,213380
telangana,2021,1,500018,383,197045
telangana,2021,1,500039,378,152725
telangana,2021,1,500055,354,204602
telangana,2021,1,502032,330,210415
telangana,2021,1,506011,330,168168
telangana,2021,1,500037,321,149660
telangana,2021,1,500016,315,153952
telangana,2021,2,500072,915,574372
telangana,2021,2,500018,527,388530
telangana,2021,2,505001,504,298681
telangana,2021,2,500055,420,312645
telangana,2021,2,500037,420,248360
telangana,2021,2,502032,403,406899
telangana,2021,2,500050,395,309901
telangana,2021,2,500090,382,301178
telangana,2021,2,506002,373,232646
telangana,2021,2,500039,364,267200
telangana,2021,3,500072,803,638626
telangana,2021,3,500055,466,380827
telangana,2021,3,505001,465,261499
telangana,2021,3,506002,397,256211
telangana,2021,3,500018,396,275618
telangana,2021,3,502032,378,313949
telangana,2021,3,500070,347,296111
telangana,2021,3,500039,346,213873
telangana,2021,3,500037,332,245548
telangana,2021,3,500008,330,262760
telangana,2021,4,500072,1157,1344799
telangana,2021,4,506002,633,578264
telangana,2021,4,505001,613,614076
telangana,2021,4,500018,545,588758
telangana,2021,4,500055,535,558788
telangana,2021,4,506011,528,514440
telangana,2021,4,500039,477,511150
telangana,2021,4,500050,474,562598
telangana,2021,4,500081,463,372582
telangana,2021,4,500090,460,576149
telangana,2022,1,500072,1197,1628490
telangana,2022,1,500018,636,765474
telangana,2022,1,505001,627,751799
telangana,2022,1,502032,600,1046477
telangana,2022,1,500090,545,914672
telangana,2022,1,500055,535,611682
telangana,2022,1,500081,511,625476
telangana,2022,1,500039,505,757060
telangana,2022,1,500037,494,719508
telangana,2022,1,500008,483,707247
telangana,2022,2,500072,1794,2115388
telangana,2022,2,502032,827,956155
telangana,2022,2,505001,818,975112
telangana,2022,2,500090,810,1025676
telangana,2022,2,500081,807,1130184
telangana,2022,2,500055,770,888907
telangana,2022,2,500050,761,1019995
telangana,2022,2,500008,755,1092191
telangana,2022,2,500018,753,866766
telangana,2022,2,500049,678,895135
telangana,2022,3,500072,2176,2594114
telangana,2022,3,502032,1024,1315666
telangana,2022,3,500050,937,1161040
telangana,2022,3,500081,932,1042202
telangana,2022,3,500018,886,944169
telangana,2022,3,500032,850,1104144
telangana,2022,3,500049,849,995900
