State,Year,Quarter,District,Transaction_Count,Transaction_Amount
madhya-pradesh,2024,2,umaria district,184,308672
madhya-pradesh,2024,2,mandla district,341,495203
madhya-pradesh,2024,2,indore district,8230,14342486
madhya-pradesh,2024,2,shahdol district,410,624530
madhya-pradesh,2024,2,ratlam district,635,1279350
madhya-pradesh,2024,2,panna district,289,509199
madhya-pradesh,2024,2,chhatarpur district,471,845360
madhya-pradesh,2024,3,mauganj district,138,254341
madhya-pradesh,2024,3,morena district,541,727721
madhya-pradesh,2024,3,alirajpur district,137,211894
madhya-pradesh,2024,3,sehore district,641,1375528
madhya-pradesh,2024,3,rajgarh district,395,704258
madhya-pradesh,2024,3,maihar district,327,513665
madhya-pradesh,2024,3,khargone district,573,1124857
madhya-pradesh,2024,3,satna district,790,1210681
madhya-pradesh,2024,3,narsinghpur district,374,800912
madhya-pradesh,2024,3,jabalpur district,2324,4387540
madhya-pradesh,2024,3,vidisha district,409,910946
madhya-pradesh,2024,3,balaghat district,650,1297386
madhya-pradesh,2024,3,singrauli district,1013,1721022
madhya-pradesh,2024,3,betul district,658,1063848
madhya-pradesh,2024,3,sidhi district,419,605323
madhya-pradesh,2024,3,datia district,216,465791
madhya-pradesh,2024,3,dewas district,947,1734088
madhya-pradesh,2024,3,sheopur district,126,187585
madhya-pradesh,2024,3,neemuch district,333,673202
madhya-pradesh,2024,3,raisen district,496,1062315
madhya-pradesh,2024,3,khandwa district,397,750572
madhya-pradesh,2024,3,mandsaur district,438,859104
madhya-pradesh,2024,3,barwani district,344,532203
madhya-pradesh,2024,3,katni district,555,904191
madhya-pradesh,2024,3,narmadapuram district,657,1358972
madhya-pradesh,2024,3,dindori district,240,336921
madhya-pradesh,2024,3,shivpuri district,330,704120
madhya-pradesh,2024,3,gwalior district,2819,4482119
madhya-pradesh,2024,3,anuppur district,311,470255
madhya-pradesh,2024,3,agar malwa district,160,365500
madhya-pradesh,2024,3,ashoknagar district,165,348668
madhya-pradesh,2024,3,sagar district,994,1800213
madhya-pradesh,2024,3,niwari district,135,256366
madhya-pradesh,2024,3,rewa district,994,1672916
madhya-pradesh,2024,3,shajapur district,296,615355
madhya-pradesh,2024,3,ujjain district,1345,2229400
madhya-pradesh,2024,3,bhind district,423,645780
madhya-pradesh,2024,3,tikamgarh district,182,243014
madhya-pradesh,2024,3,seoni district,450,995407
madhya-pradesh,2024,3,harda district,243,502249
madhya-pradesh,2024,3,burhanpur district,144,323103
madhya-pradesh,2024,3,pandhurna district,173,304182
madhya-pradesh,2024,3,damoh district,251,423969
madhya-pradesh,2024,3,bhopal district,5361,10874148
madhya-pradesh,2024,3,jhabua district,341,472478
madhya-pradesh,2024,3,dhar district,1125,1876194
madhya-pradesh,2024,3,guna district,517,779321
madhya-pradesh,2024,3,chhindwara district,783,1651613
madhya-pradesh,2024,3,umaria district,147,328566
madhya-pradesh,2024,3,mandla district,280,505708
madhya-pradesh,2024,3,indore district,9351,16156973
madhya-pradesh,2024,3,shahdol district,411,652430
madhya-pradesh,2024,3,ratlam district,688,1393570
madhya-pradesh,2024,3,panna district,249,373236
madhya-pradesh,2024,3,chhatarpur district,442,773949
madhya-pradesh,2024,4,mauganj district,188,266437
madhya-pradesh,2024,4,morena district,835,1305118
madhya-pradesh,2024,4,alirajpur district,231,255433
madhya-pradesh,2024,4,sehore district,835,1575501
madhya-pradesh,2024,4,rajgarh district,554,877520
madhya-pradesh,2024,4,maihar district,424,699960
madhya-pradesh,2024,4,khargone district,841,1390624
madhya-pradesh,2024,4,satna district,1006,1510683
madhya-pradesh,2024,4,narsinghpur district,554,933417
madhya-pradesh,2024,4,jabalpur district,2990,5021258
madhya-pradesh,2024,4,vidisha district,596,1111383
madhya-pradesh,2024,4,balaghat district,1065,2006913
madhya-pradesh,2024,4,singrauli district,1388,2396658
madhya-pradesh,2024,4,betul district,934,1707914
madhya-pradesh,2024,4,sidhi district,658,1011928
madhya-pradesh,2024,4,datia district,350,652125
madhya-pradesh,2024,4,dewas district,1461,2413920
madhya-pradesh,2024,4,sheopur district,197,289501
madhya-pradesh,2024,4,neemuch district,500,1000837
madhya-pradesh,2024,4,raisen district,874,1503574
madhya-pradesh,2024,4,khandwa district,624,1102171
madhya-pradesh,2024,4,mandsaur district,635,1032344
madhya-pradesh,2024,4,barwani district,487,574799
madhya-pradesh,2024,4,katni district,800,1151362
madhya-pradesh,2024,4,narmadapuram district,887,1674772
madhya-pradesh,2024,4,dindori district,300,440349
madhya-pradesh,2024,4,shivpuri district,579,1014955
madhya-pradesh,2024,4,gwalior district,3295,5826629
madhya-pradesh,2024,4,anuppur district,407,598915
madhya-pradesh,2024,4,agar malwa district,241,350378
madhya-pradesh,2024,4,ashoknagar district,205,388084
madhya-pradesh,2024,4,sagar district,1367,2395068
madhya-pradesh,2024,4,niwari district,182,366586
madhya-pradesh,2024,4,rewa district,1410,2486511
madhya-pradesh,2024,4,shajapur district,444,603904
madhya-pradesh,2024,4,ujjain district,1912,2998654
madhya-pradesh,2024,4,bhind district,535,901994
madhya-pradesh,2024,4,tikamgarh district,278,442254
madhya-pradesh,2024,4,seoni district,700,1201671
madhya-pradesh,2024,4,harda district,303,640805
madhya-pradesh,2024,4,burhanpur district,272,444349
madhya-pradesh,2024,4,pandhurna district,221,346662
madhya-pradesh,2024,4,damoh district,364,586587
madhya-pradesh,2024,4,bhopal district,6824,13581645
madhya-pradesh,2024,4,jhabua district,515,501519
madhya-pradesh,2024,4,dhar district,1715,2324249
madhya-pradesh,2024,4,guna district,666,1007004
madhya-pradesh,2024,4,chhindwara district,1206,2301001
madhya-pradesh,2024,4,umaria district,278,443062
madhya-pradesh,2024,4,mandla district,455,700389
madhya-pradesh,2024,4,indore district,12551,20489191
madhya-pradesh,2024,4,shahdol district,657,1127025
madhya-pradesh,2024,4,ratlam district,912,1450757
madhya-pradesh,2024,4,panna district,314,492052
madhya-pradesh,2024,4,chhatarpur district,666,1178368
maharashtra,2020,2,jalgaon district,660,130587
maharashtra,2020,2,latur district,214,43226
maharashtra,2020,2,thane district,7559,1221018
maharashtra,2020,2,bhandara district,42,9409
maharashtra,2020,2,nandurbar district,90,19063
maharashtra,2020,2,chandrapur district,106,23845
maharashtra,2020,2,kolhapur district,394,81505
maharashtra,2020,2,solapur district,1152,212690
maharashtra,2020,2,mumbai district,1473,223485
maharashtra,2020,2,sindhudurg district,69,13628
maharashtra,2020,2,dhule district,220,43891
maharashtra,2020,2,wardha district,310,54715
maharashtra,2020,2,parbhani district,102,22615
maharashtra,2020,2,mumbai suburban district,5780,884439
maharashtra,2020,2,hingoli district,53,12003
maharashtra,2020,2,ratnagiri district,114,25679
maharashtra,2020,2,nanded district,280,56282
maharashtra,2020,2,osmanabad district,189,39852
maharashtra,2020,2,nagpur district,985,185202
maharashtra,2020,2,buldhana district,214,46340
maharashtra,2020,2,nashik district,2519,459865
maharashtra,2020,2,akola district,188,37514
maharashtra,2020,2,yavatmal district,134,28263
maharashtra,2020,2,aurangabad district,2844,496194
maharashtra,2020,2,amravati district,406,80646
maharashtra,2020,2,washim district,52,10989
maharashtra,2020,2,sangli district,250,53169
maharashtra,2020,2,gadchiroli district,41,8479
maharashtra,2020,2,raigad district,1695,296865
maharashtra,2020,2,palghar district,1483,259634
maharashtra,2020,2,jalna district,258,52193
maharashtra,2020,2,gondia district,53,10197
maharashtra,2020,2,ahmednagar district,646,134515
maharashtra,2020,2,pune district,8699,1482628
maharashtra,2020,2,beed district,172,39594
maharashtra,2020,2,satara district,390,79498
maharashtra,2020,3,jalgaon district,1884,565866
maharashtra,2020,3,latur district,1026,290757
maharashtra,2020,3,thane district,6951,1718946
maharashtra,2020,3,bhandara district,225,74839
maharashtra,2020,3,nandurbar district,322,104800
maharashtra,2020,3,chandrapur district,485,150929
maharashtra,2020,3,kolhapur district,2171,652181
maharashtra,2020,3,solapur district,3034,785356
maharashtra,2020,3,mumbai district,1179,298346
maharashtra,2020,3,sindhudurg district,177,57241
maharashtra,2020,3,dhule district,859,278785
maharashtra,2020,3,wardha district,249,77347
maharashtra,2020,3,parbhani district,772,233765
maharashtra,2020,3,mumbai suburban district,3674,902028
maharashtra,2020,3,hingoli district,273,75787
maharashtra,2020,3,ratnagiri district,361,124380
maharashtra,2020,3,nanded district,1349,398656
maharashtra,2020,3,osmanabad district,784,247052
maharashtra,2020,3,nagpur district,2721,792995
maharashtra,2020,3,buldhana district,821,231273
maharashtra,2020,3,nashik district,5564,1418697
maharashtra,2020,3,akola district,495,145429
maharashtra,2020,3,yavatmal district,482,143635
maharashtra,2020,3,aurangabad district,4125,982466
maharashtra,2020,3,amravati district,1228,365804
maharashtra,2020,3,washim district,288,81814
maharashtra,2020,3,sangli district,1256,418026
maharashtra,2020,3,gadchiroli district,125,37639
maharashtra,2020,3,raigad district,2368,617257
maharashtra,2020,3,palghar district,1654,447954
maharashtra,2020,3,jalna district,733,192245
maharashtra,2020,3,gondia district,218,69108
maharashtra,2020,3,ahmednagar district,3194,926591
maharashtra,2020,3,pune district,18176,4567561
maharashtra,2020,3,beed district,1029,310814
maharashtra,2020,3,satara district,1410,443787
maharashtra,2020,4,jalgaon district,1073,559354
maharashtra,2020,4,latur district,635,298377
maharashtra,2020,4,thane district,5939,4405413
maharashtra,2020,4,bhandara district,269,172609
maharashtra,2020,4,nandurbar district,223,161859
maharashtra,2020,4,chandrapur district,552,336821
maharashtra,2020,4,kolhapur district,994,517657
maharashtra,2020,4,solapur district,1313,596502
maharashtra,2020,4,mumbai district,1677,1248451
maharashtra,2020,4,sindhudurg district,184,168701
maharashtra,2020,4,dhule district,439,205770
maharashtra,2020,4,wardha district,191,118497
maharashtra,2020,4,parbhani district,415,179329
maharashtra,2020,4,mumbai suburban district,4631,3301120
maharashtra,2020,4,hingoli district,203,75953
maharashtra,2020,4,ratnagiri district,254,213201
maharashtra,2020,4,nanded district,731,336213
maharashtra,2020,4,osmanabad district,414,238644
maharashtra,2020,4,nagpur district,1994,1280886
maharashtra,2020,4,buldhana district,558,229992
maharashtra,2020,4,nashik district,2903,1492155
maharashtra,2020,4,akola district,283,103257
maharashtra,2020,4,yavatmal district,413,210547
maharashtra,2020,4,aurangabad district,1877,739598
maharashtra,2020,4,amravati district,752,355638
maharashtra,2020,4,washim district,183,78454
maharashtra,2020,4,sangli district,633,377052
maharashtra,2020,4,gadchiroli district,174,108088
maharashtra,2020,4,raigad district,1547,1308133
maharashtra,2020,4,palghar district,1117,856150
maharashtra,2020,4,jalna district,483,174924
maharashtra,2020,4,gondia district,226,133613
maharashtra,2020,4,ahmednagar district,1824,875154
maharashtra,2020,4,pune district,8211,4862704
maharashtra,2020,4,beed district,683,298018
maharashtra,2020,4,satara district,800,494980
maharashtra,2021,1,jalgaon district,1377,723970
maharashtra,2021,1,latur district,747,289468
maharashtra,2021,1,thane district,6971,4869909
maharashtra,2021,1,bhandara district,288,181068
maharashtra,2021,1,nandurbar district,352,253739
maharashtra,2021,1,chandrapur district,589,427217
maharashtra,2021,1,kolhapur district,1223,609900
maharashtra,2021,1,solapur district,1472,734242
maharashtra,2021,1,mumbai district,2166,1596945
maharashtra,2021,1,sindhudurg district,191,162532
maharashtra,2021,1,dhule district,621,289138
maharashtra,2021,1,wardha district,287,155399
maharashtra,2021,1,parbhani district,500,199164
maharashtra,2021,1,mumbai suburban district,5505,3893302
maharashtra,2021,1,hingoli district,223,91630
maharashtra,2021,1,ratnagiri district,317,263100
maharashtra,2021,1,nanded district,794,315124
maharashtra,2021,1,osmanabad district,393,170085
maharashtra,2021,1,nagpur district,3055,2060944
maharashtra,2021,1,buldhana district,784,379639
maharashtra,2021,1,nashik district,3381,1857949
maharashtra,2021,1,akola district,429,163961
maharashtra,2021,1,yavatmal district,562,259090
maharashtra,2021,1,aurangabad district,2514,903043
maharashtra,2021,1,amravati district,1094,530040
maharashtra,2021,1,washim district,225,93567
maharashtra,2021,1,sangli district,636,391726
maharashtra,2021,1,gadchiroli district,141,58885
maharashtra,2021,1,raigad district,1811,1375948
maharashtra,2021,1,palghar district,1446,1063515
maharashtra,2021,1,jalna district,674,288602
maharashtra,2021,1,gondia district,222,126901
maharashtra,2021,1,ahmednagar district,2121,833980
maharashtra,2021,1,pune district,10913,6482027
maharashtra,2021,1,beed district,832,405022
maharashtra,2021,1,satara district,936,636982
maharashtra,2021,2,jalgaon district,1585,986475
maharashtra,2021,2,latur district,1022,569472
maharashtra,2021,2,thane district,7446,5734857
maharashtra,2021,2,bhandara district,324,247736
maharashtra,2021,2,nandurbar district,410,221163
maharashtra,2021,2,chandrapur district,841,635709
maharashtra,2021,2,kolhapur district,1639,1046476
maharashtra,2021,2,solapur district,2417,1483185
maharashtra,2021,2,mumbai district,2001,1561381
maharashtra,2021,2,sindhudurg district,245,258089
maharashtra,2021,2,dhule district,788,510317
maharashtra,2021,2,wardha district,355,224636
maharashtra,2021,2,parbhani district,865,416117
maharashtra,2021,2,mumbai suburban district,5293,3659655
maharashtra,2021,2,hingoli district,340,231624
maharashtra,2021,2,ratnagiri district,463,434817
maharashtra,2021,2,nanded district,1126,741452
maharashtra,2021,2,osmanabad district,583,405599
maharashtra,2021,2,nagpur district,3864,2683877
maharashtra,2021,2,buldhana district,969,523648
maharashtra,2021,2,nashik district,4607,2827696
maharashtra,2021,2,akola district,471,290035
maharashtra,2021,2,yavatmal district,644,428570
maharashtra,2021,2,aurangabad district,3162,1752774
maharashtra,2021,2,amravati district,1363,764259
maharashtra,2021,2,washim district,310,176345
maharashtra,2021,2,sangli district,962,652782
maharashtra,2021,2,gadchiroli district,227,168919
maharashtra,2021,2,raigad district,2219,1802764
maharashtra,2021,2,palghar district,2152,1598936
maharashtra,2021,2,jalna district,1024,522403
maharashtra,2021,2,gondia district,325,235931
maharashtra,2021,2,ahmednagar district,3355,2145197
maharashtra,2021,2,pune district,14949,9422249
maharashtra,2021,2,beed district,975,552450
maharashtra,2021,2,satara district,1060,845508
maharashtra,2021,3,jalgaon district,1196,864613
maharashtra,2021,3,latur district,649,405314
maharashtra,2021,3,thane district,7829,6194341
maharashtra,2021,3,bhandara district,290,294374
maharashtra,2021,3,nandurbar district,231,197492
maharashtra,2021,3,chandrapur district,569,475396
maharashtra,2021,3,kolhapur district,1254,846082
maharashtra,2021,3,solapur district,1287,1037793
maharashtra,2021,3,mumbai district,2116,1824585
maharashtra,2021,3,sindhudurg district,228,270341
maharashtra,2021,3,dhule district,484,340402
maharashtra,2021,3,wardha district,221,201396
maharashtra,2021,3,parbhani district,463,219056
maharashtra,2021,3,mumbai suburban district,5520,4552921
maharashtra,2021,3,hingoli district,150,96533
maharashtra,2021,3,ratnagiri district,375,420463
maharashtra,2021,3,nanded district,724,487054
maharashtra,2021,3,osmanabad district,343,269790
maharashtra,2021,3,nagpur district,2795,2376913
maharashtra,2021,3,buldhana district,767,395363
maharashtra,2021,3,nashik district,2807,2230871
maharashtra,2021,3,akola district,288,174931
maharashtra,2021,3,yavatmal district,433,350814
maharashtra,2021,3,aurangabad district,2212,1245983
maharashtra,2021,3,amravati district,693,536914
maharashtra,2021,3,washim district,169,94411
maharashtra,2021,3,sangli district,736,587672
maharashtra,2021,3,gadchiroli district,155,146470
maharashtra,2021,3,raigad district,1768,1718085
maharashtra,2021,3,palghar district,1709,1457172
maharashtra,2021,3,jalna district,400,166177
maharashtra,2021,3,gondia district,310,319064
maharashtra,2021,3,ahmednagar district,1509,1140977
maharashtra,2021,3,pune district,9943,8127896
maharashtra,2021,3,beed district,646,430082
maharashtra,2021,3,satara district,999,815566
maharashtra,2021,4,jalgaon district,1560,1940692
maharashtra,2021,4,latur district,1016,1160431
maharashtra,2021,4,thane district,13362,13856390
maharashtra,2021,4,bhandara district,469,620119
maharashtra,2021,4,nandurbar district,322,460722
maharashtra,2021,4,chandrapur district,957,1276669
maharashtra,2021,4,kolhapur district,1807,2371006
maharashtra,2021,4,solapur district,2839,3265540
maharashtra,2021,4,mumbai district,3563,3541155
maharashtra,2021,4,sindhudurg district,434,663720
maharashtra,2021,4,dhule district,576,708668
maharashtra,2021,4,wardha district,391,586904
maharashtra,2021,4,parbhani district,497,444446
maharashtra,2021,4,mumbai suburban district,9319,9168680
maharashtra,2021,4,hingoli district,202,202315
maharashtra,2021,4,ratnagiri district,560,835222
maharashtra,2021,4,nanded district,995,977696
maharashtra,2021,4,osmanabad district,507,636346
maharashtra,2021,4,nagpur district,4924,5775357
maharashtra,2021,4,buldhana district,846,809103
maharashtra,2021,4,nashik district,3996,4883186
maharashtra,2021,4,akola district,510,608474
maharashtra,2021,4,yavatmal district,630,735141
maharashtra,2021,4,aurangabad district,2580,2341427
maharashtra,2021,4,amravati district,1046,1501848
maharashtra,2021,4,washim district,204,241233
maharashtra,2021,4,sangli district,1065,1557560
maharashtra,2021,4,gadchiroli district,258,366226
maharashtra,2021,4,raigad district,2900,3785506
maharashtra,2021,4,palghar district,2927,3095452
maharashtra,2021,4,jalna district,548,511876
maharashtra,2021,4,gondia district,402,563953
maharashtra,2021,4,ahmednagar district,1943,2129337
maharashtra,2021,4,pune district,16039,18693479
maharashtra,2021,4,beed district,822,1012325
maharashtra,2021,4,satara district,1407,1934023
maharashtra,2022,1,jalgaon district,1410,2149096
maharashtra,2022,1,latur district,1061,1538194
maharashtra,2022,1,thane district,14272,16536659
maharashtra,2022,1,bhandara district,359,650491
maharashtra,2022,1,nandurbar district,305,546933
maharashtra,2022,1,chandrapur district,1125,1796858
maharashtra,2022,1,kolhapur district,1815,3158332
maharashtra,2022,1,solapur district,4282,5201915
maharashtra,2022,1,mumbai district,4159,4477237
maharashtra,2022,1,sindhudurg district,447,780313
maharashtra,2022,1,dhule district,525,940795
maharashtra,2022,1,wardha district,440,708586
maharashtra,2022,1,parbhani district,375,458862
maharashtra,2022,1,mumbai suburban district,10457,11756037
maharashtra,2022,1,hingoli district,217,313405
maharashtra,2022,1,ratnagiri district,821,1224460
maharashtra,2022,1,nanded district,880,1194883
maharashtra,2022,1,osmanabad district,437,768384
maharashtra,2022,1,nagpur district,6568,8328077
maharashtra,2022,1,buldhana district,548,917050
maharashtra,2022,1,nashik district,3412,5438097
maharashtra,2022,1,akola district,401,618148
maharashtra,2022,1,yavatmal district,583,874592
maharashtra,2022,1,aurangabad district,1905,2477811
maharashtra,2022,1,amravati district,1089,1731512
maharashtra,2022,1,washim district,163,214935
maharashtra,2022,1,sangli district,922,1798327
maharashtra,2022,1,gadchiroli district,243,433354
maharashtra,2022,1,raigad district,3236,4805540
maharashtra,2022,1,palghar district,3179,4035103
maharashtra,2022,1,jalna district,427,584157
maharashtra,2022,1,gondia district,375,752465
maharashtra,2022,1,ahmednagar district,1498,2370143
maharashtra,2022,1,pune district,17790,24312875
maharashtra,2022,1,beed district,744,973322
maharashtra,2022,1,satara district,1545,2544980
maharashtra,2022,2,jalgaon district,1270,1784469
maharashtra,2022,2,latur district,875,1180019
maharashtra,2022,2,thane district,12306,14514282
maharashtra,2022,2,bhandara district,310,503043
maharashtra,2022,2,nandurbar district,310,620354
maharashtra,2022,2,chandrapur district,912,1421979
maharashtra,2022,2,kolhapur district,1714,2813708
maharashtra,2022,2,solapur district,1996,2751216
maharashtra,2022,2,mumbai district,3914,4071523
maharashtra,2022,2,sindhudurg district,433,889395
maharashtra,2022,2,dhule district,540,809964
maharashtra,2022,2,wardha district,366,569495
maharashtra,2022,2,parbhani district,324,367858
maharashtra,2022,2,mumbai suburban district,9944,10743651
maharashtra,2022,2,hingoli district,173,221227
maharashtra,2022,2,ratnagiri district,644,1003623
maharashtra,2022,2,nanded district,781,983825
maharashtra,2022,2,osmanabad district,375,597547
maharashtra,2022,2,nagpur district,5933,7435720
maharashtra,2022,2,buldhana district,572,794419
maharashtra,2022,2,nashik district,3745,5525097
maharashtra,2022,2,akola district,383,557549
maharashtra,2022,2,yavatmal district,457,708513
maharashtra,2022,2,aurangabad district,1695,2140266
maharashtra,2022,2,amravati district,1091,1483074
maharashtra,2022,2,washim district,189,325669
maharashtra,2022,2,sangli district,961,1712238
maharashtra,2022,2,gadchiroli district,208,367660
maharashtra,2022,2,raigad district,2914,4274798
maharashtra,2022,2,palghar district,2860,3354545
maharashtra,2022,2,jalna district,391,474300
maharashtra,2022,2,gondia district,322,516395
maharashtra,2022,2,ahmednagar district,1450,2250896
maharashtra,2022,2,pune district,18712,24072589
maharashtra,2022,2,beed district,613,796168
maharashtra,2022,2,satara district,1252,1966860
maharashtra,2022,3,jalgaon district,1406,2095347
maharashtra,2022,3,latur district,1213,1560802
maharashtra,2022,3,thane district,13402,15693837
maharashtra,2022,3,bhandara district,512,774688
maharashtra,2022,3,nandurbar district,278,560241
maharashtra,2022,3,chandrapur district,1061,1571507
maharashtra,2022,3,kolhapur district,1686,2611811
maharashtra,2022,3,solapur district,2464,3354047
maharashtra,2022,3,mumbai district,4339,4534700
maharashtra,2022,3,sindhudurg district,440,698895
maharashtra,2022,3,dhule district,610,843391
maharashtra,2022,3,wardha district,430,631335
maharashtra,2022,3,parbhani district,370,428203
maharashtra,2022,3,mumbai suburban district,11136,11840245
maharashtra,2022,3,hingoli district,225,300122
maharashtra,2022,3,ratnagiri district,789,1244929
maharashtra,2022,3,nanded district,1048,1231006
maharashtra,2022,3,osmanabad district,456,676086
maharashtra,2022,3,nagpur district,6993,8397314
maharashtra,2022,3,buldhana district,734,935635
maharashtra,2022,3,nashik district,4029,5861346
maharashtra,2022,3,akola district,462,615704
maharashtra,2022,3,yavatmal district,565,958314
maharashtra,2022,3,aurangabad district,2318,2587715
maharashtra,2022,3,amravati district,1337,1719713
maharashtra,2022,3,washim district,255,310419
maharashtra,2022,3,sangli district,965,1739650
maharashtra,2022,3,gadchiroli district,249,456816
maharashtra,2022,3,raigad district,3201,4376980
maharashtra,2022,3,palghar district,3351,3849266
maharashtra,2022,3,jalna district,524,533938
maharashtra,2022,3,gondia district,408,655234
maharashtra,2022,3,ahmednagar district,1880,2485064
maharashtra,2022,3,pune district,19899,24823260
maharashtra,2022,3,beed district,775,971755
maharashtra,2022,3,satara district,1148,1905893
maharashtra,2022,4,jalgaon district,1799,2793144
maharashtra,2022,4,latur district,1372,1999046
maharashtra,2022,4,thane district,20282,24614041
maharashtra,2022,4,bhandara district,606,1107669
maharashtra,2022,4,nandurbar district,424,893402
maharashtra,2022,4,chandrapur district,1432,2406558
maharashtra,2022,4,kolhapur district,2428,4332767
maharashtra,2022,4,solapur district,3838,5560713
maharashtra,2022,4,mumbai district,5857,6447594
maharashtra,2022,4,sindhudurg district,604,1239446
maharashtra,2022,4,dhule district,772,1171797
maharashtra,2022,4,wardha district,989,1438515
maharashtra,2022,4,parbhani district,513,758986
maharashtra,2022,4,mumbai suburban district,16192,18884324
maharashtra,2022,4,hingoli district,236,275612
maharashtra,2022,4,ratnagiri district,978,1832093
maharashtra,2022,4,nanded district,1376,1743570
maharashtra,2022,4,osmanabad district,589,1129877
maharashtra,2022,4,nagpur district,8811,11940400
maharashtra,2022,4,buldhana district,860,1332394
maharashtra,2022,4,nashik district,5371,8785824
maharashtra,2022,4,akola district,629,1069007
maharashtra,2022,4,yavatmal district,782,1415444
maharashtra,2022,4,aurangabad district,2830,4070884
maharashtra,2022,4,amravati district,1797,2746860
maharashtra,2022,4,washim district,291,427885
maharashtra,2022,4,sangli district,1236,2443988
maharashtra,2022,4,gadchiroli district,305,471075
maharashtra,2022,4,raigad district,5108,7544340
maharashtra,2022,4,palghar district,4574,5754546
maharashtra,2022,4,jalna district,637,922530
maharashtra,2022,4,gondia district,494,839559
maharashtra,2022,4,ahmednagar district,2341,3678152
maharashtra,2022,4,pune district,27018,38292195
maharashtra,2022,4,beed district,913,1405508
maharashtra,2022,4,satara district,1616,3145903
maharashtra,2023,1,jalgaon district,1420,2441608
maharashtra,2023,1,latur district,1348,2103354
maharashtra,2023,1,thane district,18419,23430698
maharashtra,2023,1,bhandara district,537,1057884
maharashtra,2023,1,nandurbar district,360,981702
maharashtra,2023,1,chandrapur district,1457,2302074
maharashtra,2023,1,kolhapur district,1873,3738802
maharashtra,2023,1,solapur district,4226,5931789
maharashtra,2023,1,mumbai district,5742,6476060
maharashtra,2023,1,sindhudurg district,493,1022091
maharashtra,2023,1,dhule district,570,1153188
maharashtra,2023,1,wardha district,628,1177841
maharashtra,2023,1,parbhani district,386,563749
maharashtra,2023,1,mumbai suburban district,14976,17928673
maharashtra,2023,1,hingoli district,229,350076
maharashtra,2023,1,ratnagiri district,754,1255031
maharashtra,2023,1,nanded district,1145,1805832
maharashtra,2023,1,osmanabad district,455,1262791
maharashtra,2023,1,nagpur district,8255,11655922
maharashtra,2023,1,buldhana district,632,1271021
maharashtra,2023,1,nashik district,4297,8048628
maharashtra,2023,1,akola district,366,758230
maharashtra,2023,1,yavatmal district,612,1173227
maharashtra,2023,1,aurangabad district,2195,3540538
maharashtra,2023,1,amravati district,1516,2526011
maharashtra,2023,1,washim district,234,444798
maharashtra,2023,1,sangli district,1036,2625284
maharashtra,2023,1,gadchiroli district,284,513626
maharashtra,2023,1,raigad district,4414,6867288
maharashtra,2023,1,palghar district,3830,5308543
maharashtra,2023,1,jalna district,441,704832
maharashtra,2023,1,gondia district,457,791611
maharashtra,2023,1,ahmednagar district,1659,3286610
maharashtra,2023,1,pune district,24852,37388150
maharashtra,2023,1,beed district,675,1414539
maharashtra,2023,1,satara district,1401,3294147
maharashtra,2023,2,jalgaon district,1226,2226295
maharashtra,2023,2,latur district,1194,1819922
maharashtra,2023,2,thane district,15403,20442020
maharashtra,2023,2,bhandara district,469,802021
maharashtra,2023,2,nandurbar district,332,913542
maharashtra,2023,2,chandrapur district,1053,1771898
maharashtra,2023,2,kolhapur district,1841,3816333
maharashtra,2023,2,solapur district,3078,4848042
maharashtra,2023,2,mumbai district,4859,6032079
maharashtra,2023,2,sindhudurg district,489,1115441
maharashtra,2023,2,dhule district,624,1158200
maharashtra,2023,2,wardha district,525,878687
maharashtra,2023,2,parbhani district,405,613279
maharashtra,2023,2,mumbai suburban district,12717,15575502
maharashtra,2023,2,hingoli district,203,348612
maharashtra,2023,2,ratnagiri district,763,1464246
maharashtra,2023,2,nanded district,1019,1524259
maharashtra,2023,2,osmanabad district,511,1153510
maharashtra,2023,2,nagpur district,6951,10373645
maharashtra,2023,2,buldhana district,608,1162143
maharashtra,2023,2,nashik district,4343,8234879
maharashtra,2023,2,akola district,435,865486
maharashtra,2023,2,yavatmal district,580,1081789
maharashtra,2023,2,aurangabad district,2161,3446846
maharashtra,2023,2,amravati district,1318,2292611
maharashtra,2023,2,washim district,191,356151
maharashtra,2023,2,sangli district,1056,2502814
maharashtra,2023,2,gadchiroli district,290,638256
maharashtra,2023,2,raigad district,4134,6846437
maharashtra,2023,2,palghar district,3310,4531574
maharashtra,2023,2,jalna district,490,760236
maharashtra,2023,2,gondia district,392,725052
maharashtra,2023,2,ahmednagar district,1801,3561394
maharashtra,2023,2,pune district,25943,39373541
maharashtra,2023,2,beed district,709,1259134
maharashtra,2023,2,satara district,1331,2787523
maharashtra,2023,3,jalgaon district,1417,2394037
maharashtra,2023,3,latur district,1430,2135056
maharashtra,2023,3,thane district,14544,18428928
maharashtra,2023,3,bhandara district,578,900874
maharashtra,2023,3,nandurbar district,389,915608
maharashtra,2023,3,chandrapur district,1331,1883071
maharashtra,2023,3,kolhapur district,1581,3133466
maharashtra,2023,3,solapur district,3358,4879560
maharashtra,2023,3,mumbai district,5009,5630520
maharashtra,2023,3,sindhudurg district,510,956862
maharashtra,2023,3,dhule district,676,1162868
maharashtra,2023,3,wardha district,597,1052114
maharashtra,2023,3,parbhani district,420,635394
maharashtra,2023,3,mumbai suburban district,12754,14762376
maharashtra,2023,3,hingoli district,251,399891
maharashtra,2023,3,ratnagiri district,706,1215084
